,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,ENT
29316,3,3,1,1,1,1,1,3,1,1,14
29317,4,3,1,1,1,1,1,2,1,1,14
29318,1,3,1,1,1,1,1,8,1,1,14
29319,2,3,1,1,1,1,1,3,1,1,14
29320,3,3,1,1,1,1,1,4,1,1,14
29321,4,3,1,1,1,1,1,2,1,1,14
29322,5,3,1,1,1,1,1,4,1,1,14
29323,2,3,1,1,1,1,1,1,1,1,14
29324,3,3,1,1,1,1,1,4,1,1,14
29325,4,3,1,1,1,1,1,5,1,1,14
29326,5,3,1,1,1,1,1,1,1,1,14
29327,1,3,1,1,1,1,1,5,1,1,14
29328,2,3,1,1,1,1,1,7,1,1,14
29329,3,3,1,1,1,1,2,1,1,1,14
29330,4,3,1,1,1,1,2,1,1,1,14
29331,5,2,1,1,1,1,1,6,1,1,14
29332,1,3,1,1,1,1,1,1,1,1,14
29333,2,3,1,1,1,1,2,3,1,1,14
29334,3,3,1,1,1,1,2,1,1,1,14
29335,4,3,1,1,1,1,1,2,1,1,14
29336,5,3,1,1,1,1,1,2,1,1,14
29337,1,3,1,1,1,1,1,8,1,1,14
29338,2,3,1,1,1,1,2,5,1,1,14
29339,3,3,1,1,1,1,1,4,1,1,14
29340,5,3,1,1,1,1,2,5,1,1,14
29341,2,3,1,1,1,1,1,7,2,2,14
29342,3,3,1,1,1,1,1,2,1,1,14
29343,4,3,1,1,1,1,1,2,1,1,14
29344,1,3,1,1,1,1,2,2,1,1,14
29345,2,3,1,1,1,1,1,2,1,1,14
29346,4,3,1,1,1,1,2,3,1,1,14
29347,5,3,1,1,1,1,2,3,1,1,14
29348,2,2,1,1,1,1,2,1,1,1,14
29349,3,3,1,1,1,1,1,4,1,1,14
29350,4,3,1,1,1,1,1,1,1,1,14
29351,5,3,1,1,1,1,1,2,1,1,14
29352,1,3,1,1,1,1,1,2,1,1,14
29353,2,3,1,1,1,1,1,1,1,1,14
29354,3,3,1,1,1,1,1,3,1,1,14
29355,4,3,1,1,1,1,1,2,1,1,14
29356,5,3,1,1,1,1,1,3,1,1,14
29357,1,3,1,1,1,2,2,2,1,1,14
29358,2,3,1,1,1,1,1,4,1,1,14
29359,4,3,1,1,1,1,2,3,1,1,14
29360,5,3,1,1,1,1,1,4,1,1,14
29361,1,3,1,1,1,1,1,1,1,1,14
29362,2,3,1,1,1,1,1,2,1,1,14
29363,3,3,1,1,1,1,1,1,1,1,14
29364,4,3,1,1,1,1,1,5,2,2,14
29365,1,3,1,1,1,2,2,1,1,1,14
29366,3,3,1,1,1,1,1,6,1,1,14
29367,4,3,1,1,1,1,1,4,1,1,14
29368,1,3,1,1,1,1,1,4,1,1,14
29369,2,3,1,1,1,1,1,3,1,1,14
29370,3,3,1,1,1,1,1,1,1,1,14
29371,4,3,1,1,1,1,1,1,1,1,14
29372,5,3,1,1,1,1,2,5,1,1,14
29373,2,3,1,1,1,1,1,4,1,1,14
29374,4,3,1,1,1,1,1,4,1,1,14
29375,5,3,1,1,1,1,1,3,1,1,14
29376,1,3,1,1,1,1,1,4,1,1,14
29377,2,2,1,1,1,1,1,4,1,1,14
29378,3,3,1,1,1,1,1,4,1,1,14
29379,5,2,1,1,1,1,1,4,1,1,14
29380,1,3,1,1,1,1,1,2,1,1,14
29381,3,3,1,1,1,1,1,8,1,1,14
29382,4,3,1,1,1,1,2,5,1,1,14
29383,5,3,1,1,1,1,1,8,2,2,14
29384,1,3,1,1,1,1,2,1,1,1,14
29385,2,3,1,1,1,1,1,1,1,1,14
29386,1,3,1,1,1,1,1,3,1,1,14
29387,2,3,1,1,1,1,1,4,1,1,14
29388,3,3,1,1,1,1,1,3,1,1,14
29389,5,3,1,1,1,1,1,3,1,1,14
29390,2,3,1,1,1,1,1,4,1,1,14
29391,3,3,1,1,1,1,1,5,1,1,14
29392,4,3,1,1,1,1,1,2,1,1,14
29393,5,3,1,1,1,1,1,2,1,1,14
29394,1,3,1,1,1,1,1,3,1,1,14
29395,2,3,1,1,1,1,1,5,1,1,14
29396,4,3,1,1,1,1,2,3,1,1,14
29397,5,3,1,1,1,1,1,2,1,1,14
29398,1,3,1,1,1,1,1,3,1,1,14
29399,2,3,1,1,1,1,1,3,1,1,14
29400,3,3,1,1,1,1,1,1,1,1,14
29401,4,3,1,1,1,1,1,3,1,1,14
29402,1,3,1,1,1,1,1,4,1,1,14
29403,2,3,1,1,1,1,1,4,1,1,14
29404,3,3,1,1,1,1,1,3,1,1,14
29405,5,3,1,1,1,1,2,1,1,1,14
29406,1,3,1,1,1,1,1,1,1,1,14
29407,2,3,1,1,1,1,1,3,1,1,14
29408,3,3,1,1,1,1,1,4,1,1,14
29409,4,3,1,1,1,1,1,4,1,1,14
29410,5,3,1,1,1,2,1,1,1,1,14
29411,1,3,1,1,1,1,1,3,1,1,14
29412,2,3,1,1,1,1,1,1,1,1,14
29413,3,3,1,1,1,1,1,4,1,1,14
29414,5,3,1,1,1,1,1,1,1,1,14
29415,1,3,1,1,1,1,1,2,1,1,14
29416,5,3,1,1,1,1,2,3,1,1,14
29417,1,3,1,1,1,1,1,3,1,1,14
29418,2,3,1,1,1,1,1,1,1,1,14
29419,4,3,1,1,1,1,1,4,1,1,14
29420,5,3,1,1,1,1,1,3,1,1,14
29421,1,3,1,1,1,1,2,1,1,1,14
29422,2,3,1,1,1,1,1,4,1,1,14
29423,3,3,1,1,1,2,2,1,1,1,14
29424,4,3,1,1,1,1,1,2,1,1,14
29425,1,3,1,1,1,1,1,1,1,1,14
29426,2,3,1,1,1,1,1,12,2,2,14
29427,3,3,1,1,1,1,1,1,1,1,14
29428,5,3,1,1,1,1,1,2,1,1,14
29429,1,3,1,1,1,1,2,4,1,1,14
29430,3,3,1,1,1,1,1,2,1,1,14
29431,4,3,1,1,1,1,1,2,1,1,14
29432,5,3,1,1,1,1,1,3,1,1,14
29433,1,3,1,1,1,1,1,6,1,1,14
29434,2,3,1,1,1,1,1,5,1,1,14
29435,4,3,1,1,1,1,1,2,1,1,14
29436,3,3,1,1,1,1,1,3,1,1,14
29437,4,3,1,1,1,1,1,5,1,1,14
29438,5,3,1,1,1,1,1,7,1,1,14
29439,1,3,1,1,1,1,1,4,1,1,14
29440,3,3,1,1,1,1,1,3,1,1,14
29441,4,3,1,1,1,1,1,2,1,1,14
29442,5,3,1,1,1,1,1,6,1,1,14
29443,1,3,1,1,1,1,1,4,1,1,14
29444,2,3,1,1,1,1,1,4,1,1,14
29445,4,3,1,1,1,1,2,4,1,1,14
29446,1,3,1,1,1,1,1,3,1,1,14
29447,2,3,1,1,1,1,1,3,1,1,14
29448,3,3,1,1,1,1,1,2,1,1,14
29449,4,3,1,1,1,1,1,1,1,1,14
29450,5,3,1,1,1,1,1,1,1,1,14
29451,1,3,1,1,1,1,1,2,1,1,14
29452,2,3,1,1,1,1,1,4,1,1,14
29453,3,2,2,1,1,1,1,3,1,1,14
29454,4,3,1,1,1,1,1,1,1,1,14
29455,1,3,1,1,1,1,1,4,1,1,14
29456,2,3,1,1,1,1,1,2,1,1,14
29457,3,3,1,1,1,1,1,4,2,2,14
29458,4,3,1,1,1,1,1,5,1,1,14
29459,1,3,1,1,1,1,2,3,1,1,14
29460,2,3,1,1,1,1,1,4,1,1,14
29461,3,3,1,1,1,1,1,6,1,1,14
29462,4,3,1,1,1,1,1,2,1,1,14
29463,5,3,1,1,1,1,1,2,1,1,14
29464,2,3,1,1,1,1,1,5,1,1,14
29465,3,2,1,1,1,1,1,6,1,1,14
29466,4,3,1,1,1,1,1,4,1,1,14
29467,1,3,1,1,1,1,1,4,1,1,14
29468,2,3,1,1,1,1,1,2,1,1,14
29469,3,3,1,1,1,1,1,3,1,1,14
29470,4,3,1,1,1,1,2,3,1,1,14
29471,5,3,1,1,1,1,1,4,1,1,14
29472,1,3,1,1,1,1,1,2,1,1,14
29473,3,3,1,1,1,1,2,3,1,1,14
29474,4,3,1,1,1,1,1,1,1,1,14
29475,5,3,1,1,1,1,1,4,1,1,14
29476,2,3,1,1,1,1,1,3,1,1,14
29477,3,3,1,1,1,1,1,3,1,1,14
29478,4,3,1,1,1,1,1,3,1,1,14
29479,1,3,1,1,1,1,1,4,1,1,14
29480,2,2,4,1,2,2,2,2,1,1,14
29481,3,3,1,1,1,1,1,5,1,1,14
29482,4,3,1,1,1,1,1,2,1,1,14
29483,5,3,1,1,1,1,1,2,1,1,14
29484,1,3,1,1,1,1,1,4,1,1,14
29485,3,3,1,1,1,1,1,5,1,1,14
29486,5,3,1,1,1,1,2,1,1,1,14
29487,1,3,1,1,1,1,1,3,1,1,14
29488,2,3,1,1,1,1,1,4,1,1,14
29489,4,3,1,1,1,1,2,2,1,1,14
29490,5,3,1,1,1,1,1,3,1,1,14
29491,1,2,1,1,1,1,1,6,1,1,14
29492,2,2,1,1,1,1,1,5,1,1,14
29493,3,3,1,1,1,1,1,3,1,1,14
29494,4,2,1,1,1,1,1,4,1,1,14
29495,5,2,1,1,1,1,1,6,1,1,14
29496,1,3,1,1,1,1,1,3,1,1,14
29497,3,3,1,1,1,1,1,3,1,1,14
29498,4,3,1,1,1,1,1,5,2,2,14
29499,5,2,1,1,1,1,2,10,2,2,14
29500,1,3,1,1,1,1,1,13,1,1,14
29501,2,3,1,1,1,1,1,3,1,1,14
29502,3,3,1,1,1,1,1,3,1,1,14
29503,4,2,1,1,1,1,1,7,1,1,14
29504,5,3,1,1,1,1,1,5,1,1,14
29505,1,3,1,1,1,1,1,6,1,1,14
29506,2,3,1,1,1,1,2,2,1,1,14
29507,3,3,1,1,1,1,1,5,1,1,14
29508,1,3,1,1,1,1,1,5,1,1,14
29509,2,3,1,1,1,1,1,4,1,1,14
29510,3,3,1,1,1,1,1,4,1,1,14
29511,4,3,1,1,1,1,1,1,1,1,14
29512,5,3,1,1,1,1,1,1,1,1,14
29513,1,3,1,1,1,1,1,5,1,1,14
29514,2,3,1,1,1,1,1,4,1,1,14
29515,4,3,1,1,1,1,1,3,1,1,14
29516,5,3,1,1,1,1,1,4,1,1,14
29517,1,3,1,1,1,1,1,2,1,1,14
29518,2,3,1,1,1,1,1,1,1,1,14
29519,3,3,1,1,1,1,1,6,1,1,14
29520,4,3,1,1,1,1,1,3,1,1,14
29521,2,3,1,1,1,1,1,6,1,1,14
29522,3,3,1,1,1,1,1,9,1,1,14
29523,4,3,1,1,1,1,1,2,1,1,14
29524,5,3,1,1,1,1,1,3,1,1,14
29525,1,3,1,1,1,1,1,6,1,1,14
29526,3,3,1,1,1,1,1,2,1,1,14
29527,4,3,1,1,1,1,1,4,1,1,14
29528,2,3,1,1,1,1,1,4,1,1,14
29529,3,3,1,1,1,1,1,6,1,1,14
29530,4,3,1,1,1,1,1,1,1,1,14
29531,5,3,1,1,1,1,1,3,1,1,14
29532,1,3,1,1,1,2,2,1,1,1,14
29533,4,3,1,1,1,1,2,1,1,1,14
29534,5,3,1,1,1,1,1,2,1,1,14
29535,1,3,1,1,1,1,1,3,1,1,14
29536,2,3,1,1,1,1,1,4,1,1,14
29537,3,3,1,1,1,1,1,5,1,1,14
29538,4,3,1,1,1,1,1,3,1,1,14
29539,5,3,1,1,1,1,1,2,1,1,14
29540,1,3,1,1,1,1,1,8,1,1,14
29541,2,2,1,1,1,1,2,3,1,1,14
29542,3,3,1,1,1,1,1,2,1,1,14
29543,4,3,1,1,1,1,1,4,1,1,14
29544,5,3,1,1,1,1,1,7,1,1,14
29545,1,3,1,1,1,1,1,2,1,1,14
29546,2,3,1,1,1,1,1,2,1,1,14
29547,2,3,1,1,1,1,2,4,1,1,14
29548,4,3,1,1,1,1,1,2,1,1,14
29549,5,3,1,1,1,1,1,1,1,1,14
29550,3,3,1,1,1,1,2,3,1,1,14
29551,4,3,1,1,1,1,1,2,1,1,14
29552,5,3,1,1,1,1,1,5,1,1,14
29553,1,3,1,1,1,1,1,6,1,1,14
29554,2,3,1,1,1,1,1,3,1,1,14
29555,5,3,1,1,1,1,1,2,1,1,14
29556,3,3,1,1,1,1,1,3,1,1,14
29557,4,2,1,1,1,1,1,1,1,1,14
29558,1,3,1,1,1,1,1,5,1,1,14
29559,2,3,1,1,1,1,1,5,1,1,14
29560,3,3,1,1,1,1,1,7,1,1,14
29561,4,3,1,1,1,1,1,4,1,1,14
29562,5,3,1,1,1,1,1,1,1,1,14
29563,1,3,1,1,1,1,1,2,1,1,14
29564,2,3,1,1,1,2,2,4,1,1,14
29565,3,3,1,1,1,1,1,3,1,1,14
29566,4,3,1,1,1,1,1,4,1,1,14
29567,5,3,1,1,1,1,1,2,1,1,14
29568,1,3,1,1,1,1,1,11,1,1,14
29569,2,2,1,1,1,1,1,2,1,1,14
29570,3,3,1,1,1,1,1,4,1,1,14
29571,5,3,1,1,1,1,1,2,1,1,14
29572,1,3,1,1,1,1,1,7,1,1,14
29573,2,3,1,1,1,1,1,3,1,1,14
29574,3,3,1,1,1,1,1,4,1,1,14
29575,4,3,1,1,1,1,1,5,1,1,14
29576,4,3,1,1,1,1,1,5,1,1,14
29577,5,3,1,1,1,1,1,4,1,1,14
29578,1,3,1,1,1,1,1,3,1,1,14
29579,2,3,1,1,1,1,1,6,1,1,14
29580,3,3,1,1,1,1,2,5,1,1,14
29581,4,3,1,1,1,1,1,7,1,1,14
29582,5,3,1,1,1,1,1,4,1,1,14
29583,2,3,1,1,1,1,1,11,2,2,14
29584,3,3,1,1,1,1,1,2,1,1,14
29585,4,3,1,1,1,1,1,2,1,1,14
29586,5,3,1,1,1,1,1,6,1,1,14
29587,1,3,1,1,1,1,1,4,1,1,14
29588,2,3,1,1,1,1,1,7,1,1,14
29589,3,3,1,1,1,1,1,5,1,1,14
29590,4,3,1,1,1,1,1,4,1,1,14
29591,1,3,1,1,1,1,1,10,1,1,14
29592,2,3,1,1,1,1,1,4,1,1,14
29593,3,3,1,1,1,1,1,2,1,1,14
29594,4,3,1,1,1,1,1,6,1,1,14
29595,5,3,1,1,1,1,1,2,1,1,14
29596,1,3,1,1,1,1,2,7,1,1,14
29597,3,3,1,1,1,1,1,4,1,1,14
29598,4,3,1,1,1,1,2,1,1,1,14
29599,1,3,1,1,1,1,1,7,1,1,14
29600,2,3,1,1,1,1,1,6,1,1,14
29601,3,3,1,1,1,1,1,2,1,1,14
29602,4,2,1,1,1,1,1,4,1,1,14
29603,1,3,1,1,1,1,1,2,1,1,14
29604,2,3,1,1,1,1,1,4,1,1,14
29605,3,2,1,1,1,1,2,1,1,1,14
29606,4,3,1,1,1,1,1,3,1,1,14
29607,5,2,1,1,1,1,2,6,1,1,14
29608,1,3,1,1,1,1,1,6,1,1,14
29609,3,3,1,1,1,1,1,4,1,1,14
29610,4,3,1,1,1,1,1,1,1,1,14
29611,4,3,1,1,1,1,1,6,1,1,14
29612,5,3,1,1,1,1,1,3,1,1,14
29613,1,3,1,1,1,1,1,3,1,1,14
29614,2,3,1,1,1,1,1,1,1,1,14
29615,3,3,1,1,1,1,1,3,1,1,14
29616,4,2,1,1,1,1,1,4,1,1,14
29617,5,3,1,1,1,1,1,6,1,1,14
29618,1,3,1,1,1,1,1,4,1,1,14
29619,2,3,1,1,1,1,1,3,1,1,14
29620,3,3,1,1,1,2,1,1,1,1,14
29621,5,3,1,1,1,1,2,3,1,1,14
29622,1,3,1,1,1,1,1,3,1,1,14
29623,2,3,1,1,1,1,1,5,1,1,14
29624,3,3,1,1,1,1,1,7,1,1,14
29625,4,2,1,1,1,1,1,5,1,1,14
29626,5,3,1,1,1,2,2,6,1,1,14
29627,3,3,1,1,1,1,1,2,1,1,14
29628,4,3,1,1,1,1,1,3,1,1,14
29629,5,3,1,1,1,1,2,1,1,1,14
29630,1,3,1,1,1,1,1,5,1,1,14
29631,2,3,1,1,1,1,1,3,1,1,14
29632,3,3,1,1,1,1,2,4,1,1,14
29633,4,3,1,1,1,1,1,4,1,1,14
29634,5,3,1,1,1,1,2,1,1,1,14
29635,1,3,1,1,1,1,1,2,1,1,14
29636,2,3,1,1,1,1,1,5,1,1,14
29637,4,3,1,1,1,2,1,3,1,1,14
29638,2,3,1,1,1,1,1,3,1,1,14
29639,3,3,1,1,1,1,1,4,1,1,14
29640,5,3,1,1,1,1,1,3,1,1,14
29641,1,3,1,1,1,1,1,6,1,1,14
29642,3,3,1,1,1,1,1,2,1,1,14
29643,4,3,1,1,1,1,1,2,1,1,14
29644,1,3,1,1,1,1,1,1,1,1,14
29645,2,3,1,1,1,1,1,3,1,1,14
29646,3,3,1,1,1,1,1,3,1,1,14
29647,4,3,1,1,1,1,1,5,1,1,14
29648,5,3,1,1,1,1,1,2,1,1,14
29649,1,3,1,1,1,1,1,1,1,1,14
29650,2,2,1,1,1,1,1,4,1,1,14
29651,3,3,1,1,1,1,2,2,1,1,14
29652,5,3,1,1,1,1,1,1,1,1,14
29653,1,2,1,1,1,1,2,2,1,1,14
29654,2,3,1,1,1,1,1,4,1,1,14
29655,3,3,1,1,1,1,2,2,1,1,14
29656,4,3,1,1,1,1,1,8,1,1,14
29657,5,2,1,1,1,1,1,5,1,1,14
29658,1,3,1,1,1,1,1,5,1,1,14
29659,2,3,1,1,1,1,1,5,1,1,14
29660,3,3,1,1,1,1,1,4,1,1,14
29661,4,3,1,1,1,1,1,2,1,1,14
29662,5,2,2,1,1,1,1,5,1,1,14
29663,1,3,1,1,1,1,1,1,1,1,14
29664,2,3,1,1,1,1,2,1,1,1,14
29665,1,3,1,1,1,1,1,5,1,1,14
29666,4,3,1,1,1,1,1,7,1,1,14
29667,5,3,1,1,1,1,1,4,1,1,14
29668,1,3,1,1,1,1,1,3,1,1,14
29669,2,3,1,1,1,1,1,2,1,1,14
29670,3,3,1,1,1,1,1,4,1,1,14
29671,5,3,1,1,1,1,1,4,1,1,14
29672,1,2,1,1,1,1,1,3,1,1,14
29673,2,3,1,1,1,1,2,2,1,1,14
29674,5,3,1,1,1,1,1,4,1,1,14
29675,1,3,1,1,1,1,1,5,1,1,14
29676,2,2,1,1,1,1,2,3,1,1,14
29677,3,3,1,1,1,1,1,3,1,1,14
29678,4,3,1,1,1,1,1,7,2,2,14
29679,5,1,1,1,1,1,2,5,1,1,14
29680,1,3,1,1,1,1,1,4,1,1,14
29681,2,3,1,1,1,1,1,2,1,1,14
29682,3,3,1,1,1,1,1,5,1,1,14
29683,4,3,1,1,1,1,1,1,1,1,14
29684,5,3,1,1,1,1,1,5,1,1,14
29685,1,3,1,1,1,1,1,3,1,1,14
29686,2,3,1,1,1,1,1,3,1,1,14
29687,5,3,1,1,1,1,1,1,1,1,14
29688,2,3,1,1,1,1,1,3,1,1,14
29689,3,3,1,1,1,1,1,3,1,1,14
29690,4,3,1,1,1,1,1,4,1,1,14
29691,5,3,1,1,1,1,1,1,1,1,14
29692,2,3,1,1,1,1,1,2,1,1,14
29693,3,3,1,1,1,1,1,11,1,1,14
29694,4,3,1,1,1,1,1,4,1,1,14
29695,5,3,1,1,1,1,2,3,1,1,14
29696,1,3,1,1,1,1,1,3,1,1,14
29697,2,3,1,1,1,1,1,3,1,1,14
29698,3,2,1,1,1,2,2,1,1,1,14
29699,4,3,1,1,1,1,1,4,1,1,14
29700,5,3,1,1,1,1,1,5,1,1,14
29701,2,3,1,1,1,1,1,4,1,1,14
29702,4,3,1,1,1,1,1,4,1,1,14
29703,5,3,1,1,1,1,2,2,1,1,14
29704,2,3,1,1,1,1,1,2,1,1,14
29705,3,3,1,1,1,1,2,3,1,1,14
29706,1,3,1,1,1,1,2,2,1,1,14
29707,2,3,1,1,1,1,1,1,1,1,14
29708,3,3,1,1,1,1,1,2,1,1,14
29709,4,3,1,1,1,1,1,1,1,1,14
29710,5,3,1,1,1,1,1,3,1,1,14
29711,1,3,1,1,1,1,1,4,1,1,14
29712,2,3,1,1,1,1,1,4,1,1,14
29713,4,3,1,1,1,1,1,4,1,1,14
29714,5,3,1,1,1,1,1,5,1,1,14
29715,1,3,1,1,1,1,1,3,1,1,14
29716,4,3,1,1,1,1,1,5,1,1,14
29717,5,2,2,1,1,1,2,4,1,1,14
29718,1,2,1,1,1,1,1,2,1,1,14
29719,2,3,1,1,1,1,1,4,1,1,14
29720,3,2,1,1,1,1,1,6,1,1,14
29721,4,3,2,1,1,1,1,3,1,1,14
29722,5,3,1,1,1,1,1,4,1,1,14
29723,1,3,1,1,1,1,1,3,1,1,14
29724,2,3,1,1,1,1,1,5,1,1,14
29725,3,3,1,1,1,1,1,6,1,1,14
29726,4,3,1,1,1,1,1,3,1,1,14
29727,5,3,1,1,1,1,1,5,1,1,14
29728,1,3,1,1,1,1,1,2,1,1,14
29729,2,3,1,1,1,1,1,3,1,1,14
29730,3,3,1,1,1,1,2,3,1,1,14
29731,5,3,1,1,1,1,1,4,1,1,14
29732,1,3,1,1,1,1,2,3,1,1,14
29733,2,3,1,1,1,1,1,7,1,1,14
29734,3,3,1,1,1,1,1,8,1,1,14
29735,4,3,1,1,1,1,2,4,1,1,14
29736,5,2,1,1,1,1,1,3,1,1,14
29737,2,3,1,1,1,1,1,4,1,1,14
29738,3,3,1,1,1,1,1,3,1,1,14
29739,4,2,1,1,1,1,1,4,1,1,14
29740,5,3,1,1,1,1,2,3,1,1,14
29741,1,2,1,1,1,1,2,1,1,1,14
29742,2,2,1,1,1,2,2,3,1,1,14
29743,3,1,1,1,1,1,1,2,1,1,14
29744,4,2,1,1,1,1,2,11,2,2,14
29745,5,3,1,2,1,1,1,5,1,1,14
29746,1,2,1,1,1,1,2,3,1,1,14
29747,2,3,1,1,1,1,2,4,1,1,14
29748,3,3,1,1,1,1,1,7,1,1,14
29749,5,2,2,1,1,1,2,2,1,1,14
29750,2,2,1,1,1,1,1,6,1,1,14
29751,3,3,1,1,1,1,1,3,1,1,14
29752,4,3,1,1,1,1,1,4,1,1,14
29753,5,3,1,1,1,1,1,3,1,1,14
29754,1,3,1,1,1,1,2,3,1,1,14
29755,2,3,1,1,1,1,1,7,1,1,14
29756,5,1,2,2,1,1,1,4,1,1,14
29757,1,3,1,1,1,1,1,2,1,1,14
29758,2,3,1,1,1,1,1,3,1,1,14
29759,3,3,1,1,1,1,1,4,1,1,14
29760,4,3,1,1,1,1,1,3,1,1,14
29761,1,3,1,1,1,1,1,2,1,1,14
29762,2,2,1,1,1,1,1,4,1,1,14
29763,3,3,1,1,1,1,1,2,1,1,14
29764,4,3,1,1,1,1,1,3,1,1,14
29765,5,3,1,1,1,1,1,6,1,1,14
29766,1,3,1,1,1,1,1,5,1,1,14
29767,2,3,1,1,1,1,1,4,1,1,14
29768,3,3,1,1,1,1,1,4,1,1,14
29769,4,3,1,1,1,1,1,3,1,1,14
29770,5,3,1,1,1,1,1,5,1,1,14
29771,1,3,1,1,1,1,1,1,1,1,14
29772,2,3,1,1,1,1,1,8,1,1,14
29773,3,3,1,1,1,1,1,4,1,1,14
29774,4,3,1,1,1,1,1,3,1,1,14
29775,5,3,1,1,1,1,1,5,1,1,14
29776,1,3,1,1,1,1,2,3,1,1,14
29777,2,3,1,1,1,1,1,7,1,1,14
29778,3,3,1,1,1,1,1,3,1,1,14
29779,4,3,1,1,1,1,1,4,1,1,14
29780,5,3,1,1,1,1,1,6,1,1,14
29781,1,3,1,1,1,1,2,1,1,1,14
29782,2,3,1,1,1,1,1,3,1,1,14
29783,3,3,1,1,1,1,2,2,1,1,14
29784,4,3,1,1,1,1,1,6,1,1,14
29785,5,3,1,1,1,1,1,4,1,1,14
29786,1,3,1,1,1,1,1,4,1,1,14
29787,2,3,1,1,1,1,2,8,1,1,14
29788,3,3,1,1,1,1,1,2,1,1,14
29789,4,3,1,1,1,1,1,12,1,1,14
29790,1,3,1,1,1,1,1,5,1,1,14
29791,2,3,1,1,1,1,1,5,1,1,14
29792,3,3,1,1,1,1,1,3,1,1,14
29793,4,3,1,1,1,1,1,7,1,1,14
29794,1,3,1,1,1,1,1,3,1,1,14
29795,3,3,1,1,1,1,1,4,1,1,14
29796,4,3,1,1,1,1,1,3,1,1,14
29797,5,3,1,1,1,1,1,5,1,1,14
29798,1,3,1,1,1,1,1,5,1,1,14
29799,1,3,1,1,1,1,1,2,1,1,14
29800,2,3,1,1,1,1,1,3,1,1,14
29801,4,3,1,1,1,1,1,4,1,1,14
29802,5,2,1,1,1,1,1,7,1,1,14
29803,1,2,1,1,1,1,1,7,1,1,14
29804,2,2,1,1,1,1,1,6,2,2,14
29805,3,3,1,1,1,1,1,4,1,1,14
29806,4,3,1,1,1,1,2,3,1,1,14
29807,5,3,1,1,1,2,1,7,1,1,14
29808,1,3,1,5,1,2,2,6,1,1,14
29809,2,2,1,2,1,1,1,5,1,1,14
29810,3,2,2,5,1,1,1,4,1,1,14
29811,5,2,2,5,1,2,2,7,1,1,14
29812,1,3,1,1,1,1,2,7,1,1,14
29813,2,3,1,1,1,1,2,1,1,1,14
29814,3,3,1,1,1,1,1,2,1,1,14
29815,4,3,1,1,1,1,1,4,1,1,14
29816,5,3,1,1,1,1,1,13,1,1,14
29817,1,2,1,1,1,1,1,5,1,1,14
29818,2,2,1,1,1,1,2,2,1,1,14
29819,3,2,1,1,1,1,2,8,1,1,14
29820,4,2,1,1,1,1,1,4,1,1,14
29821,5,2,1,1,1,1,1,5,1,1,14
29822,1,3,1,1,1,1,1,4,1,1,14
29823,2,2,1,2,1,1,1,4,1,1,14
29824,4,3,1,1,1,1,2,6,1,1,14
29825,5,3,1,1,1,1,1,3,1,1,14
29826,2,3,1,1,1,1,1,1,1,1,14
29827,4,3,1,1,1,1,1,4,1,1,14
29828,5,3,1,1,1,1,1,4,1,1,14
29829,1,2,1,1,1,1,1,8,2,2,14
29830,2,2,1,1,1,1,2,4,1,1,14
29831,3,3,1,1,1,1,1,3,1,1,14
29832,4,2,1,1,1,2,1,5,1,1,14
29833,5,3,1,1,1,1,1,2,1,1,14
29834,1,1,1,1,1,2,2,2,1,1,14
29835,2,2,1,1,1,1,1,9,1,1,14
29836,3,2,1,3,1,1,1,6,1,1,14
29837,5,3,1,1,1,1,1,5,1,1,14
29838,1,3,1,1,1,1,1,2,1,1,14
29839,2,3,1,1,1,1,1,3,1,1,14
29840,3,3,1,1,1,1,1,2,1,1,14
29841,4,3,1,1,1,1,1,4,1,1,14
29842,5,3,1,1,1,1,1,1,1,1,14
29843,2,3,1,1,1,1,1,1,1,1,14
29844,3,3,1,1,1,1,1,3,1,1,14
29845,5,3,1,1,1,1,1,3,1,1,14
29846,1,3,1,1,1,1,2,3,2,2,14
29847,3,2,1,1,1,1,1,5,1,1,14
29848,4,3,1,1,1,1,1,1,1,1,14
29849,5,3,1,1,1,1,1,3,1,1,14
29850,1,3,1,1,1,1,2,4,1,1,14
29851,2,3,1,1,1,1,1,4,1,1,14
29852,3,3,1,1,1,1,1,4,1,1,14
29853,5,3,1,1,1,1,1,4,1,1,14
29854,1,3,2,1,1,2,2,1,1,1,14
29855,2,3,1,1,1,1,1,4,1,1,14
29856,3,3,1,1,1,1,1,4,1,1,14
29857,4,3,1,1,1,1,1,4,1,1,14
29858,5,3,1,1,1,1,1,2,1,1,14
29859,1,2,1,1,1,2,2,3,1,1,14
29860,2,2,1,1,1,2,1,7,1,1,14
29861,3,2,2,1,1,2,1,3,1,1,14
29862,4,2,1,1,1,1,2,4,1,1,14
29863,5,3,1,1,1,1,1,8,1,1,14
29864,1,2,1,1,1,1,1,3,1,1,14
29865,2,3,1,1,1,1,1,7,1,1,14
29866,3,1,1,1,1,1,1,6,1,1,14
29867,4,3,1,1,1,2,1,5,1,1,14
29868,5,2,1,1,1,1,2,2,1,1,14
29869,1,3,1,1,1,1,1,4,1,1,14
29870,2,3,1,1,1,2,2,5,1,1,14
29871,3,3,2,1,1,1,1,5,1,1,14
29872,4,3,1,1,1,1,1,13,2,2,14
